2021-09-02T00:00:29.969Z,64.40
2021-09-02T00:01:08.010Z,64.58
2021-09-02T00:01:46.055Z,64.76
2021-09-02T00:02:24.099Z,64.40
2021-09-02T00:03:10.366Z,63.32
2021-09-02T00:03:48.423Z,62.96
2021-09-02T00:04:34.697Z,62.96
2021-09-02T00:05:20.961Z,62.96
2021-09-02T00:05:59.049Z,63.32
2021-09-02T00:06:45.337Z,63.50
2021-09-02T00:07:23.339Z,63.68
2021-09-02T00:08:01.420Z,63.86
2021-09-02T00:08:39.469Z,64.22
2021-09-02T00:09:17.501Z,64.40
2021-09-02T00:09:55.525Z,64.58
2021-09-02T00:10:33.584Z,64.58
2021-09-02T00:11:11.607Z,64.76
2021-09-02T00:11:49.635Z,63.86
2021-09-02T00:12:35.946Z,63.14
2021-09-02T00:13:22.232Z,62.96
2021-09-02T00:14:00.279Z,63.14
2021-09-02T00:14:38.313Z,63.32
2021-09-02T00:15:16.353Z,63.50
2021-09-02T00:15:54.392Z,63.68
2021-09-02T00:16:32.429Z,63.86
2021-09-02T00:17:10.454Z,64.04
2021-09-02T00:17:48.530Z,64.22
2021-09-02T00:18:26.579Z,64.40
2021-09-02T00:19:04.588Z,64.58
2021-09-02T00:19:50.879Z,64.76
2021-09-02T00:20:28.931Z,64.22
2021-09-02T00:21:23.579Z,62.96
2021-09-02T00:22:01.517Z,62.96
2021-09-02T00:22:39.544Z,62.96
2021-09-02T00:23:17.569Z,63.32
2021-09-02T00:24:03.877Z,63.32
2021-09-02T00:24:41.925Z,63.50
2021-09-02T00:25:19.937Z,63.68
2021-09-02T00:25:57.957Z,63.86
2021-09-02T00:26:36.048Z,64.04
2021-09-02T00:27:14.081Z,64.22
2021-09-02T00:27:52.123Z,64.40
2021-09-02T00:28:30.159Z,64.40
2021-09-02T00:29:08.204Z,64.58
2021-09-02T00:29:46.190Z,64.40
2021-09-02T00:30:32.524Z,63.32
2021-09-02T00:31:10.577Z,62.96
2021-09-02T00:31:56.869Z,62.96
2021-09-02T00:32:34.901Z,62.96
2021-09-02T00:33:12.963Z,63.32
2021-09-02T00:33:50.986Z,63.50
2021-09-02T00:34:29.027Z,63.68
2021-09-02T00:35:15.318Z,63.86
2021-09-02T00:35:53.362Z,64.22
2021-09-02T00:36:39.659Z,64.22
2021-09-02T00:37:17.666Z,64.40
2021-09-02T00:37:55.726Z,64.58
2021-09-02T00:38:33.771Z,64.58
2021-09-02T00:39:11.816Z,64.76
2021-09-02T00:39:49.867Z,63.86
2021-09-02T00:40:36.132Z,63.14
2021-09-02T00:41:22.423Z,62.96
2021-09-02T00:42:00.473Z,62.96
2021-09-02T00:42:38.519Z,63.14
2021-09-02T00:43:16.542Z,63.32
2021-09-02T00:43:54.586Z,63.68
2021-09-02T00:44:32.630Z,63.86
2021-09-02T00:45:10.672Z,63.86
2021-09-02T00:45:48.697Z,64.04
2021-09-02T00:46:26.764Z,64.22
2021-09-02T00:47:04.791Z,64.40
2021-09-02T00:47:42.833Z,64.58
2021-09-02T00:48:20.875Z,64.58
2021-09-02T00:48:58.918Z,64.40
2021-09-02T00:49:45.164Z,63.32
2021-09-02T00:50:23.236Z,62.96
2021-09-02T00:51:17.743Z,62.96
2021-09-02T00:51:55.802Z,63.14
2021-09-02T00:52:33.867Z,63.32
2021-09-02T00:53:11.906Z,63.50
2021-09-02T00:53:49.940Z,63.68
2021-09-02T00:54:27.993Z,63.86
2021-09-02T01:00:46.906Z,62.78
2021-09-02T01:01:24.989Z,62.96
2021-09-02T01:02:03.037Z,62.96
2021-09-02T01:02:41.070Z,63.32
2021-09-02T01:03:19.104Z,63.50
2021-09-02T01:03:57.157Z,63.68
2021-09-02T01:04:35.200Z,63.86
2021-09-02T01:05:13.215Z,64.04
2021-09-02T01:05:51.270Z,64.22
2021-09-02T01:06:29.325Z,64.22
2021-09-02T01:07:15.624Z,64.40
2021-09-02T01:07:53.647Z,64.58
2021-09-02T01:08:39.895Z,64.76
2021-09-02T01:09:17.931Z,64.22
2021-09-02T01:10:04.270Z,63.14
2021-09-02T01:10:50.550Z,62.96
2021-09-02T01:11:28.594Z,62.96
2021-09-02T01:12:06.636Z,62.96
